pincode,place,state,somethingelse,lat,lng
685608,Kumaramangala,Idukki,Thodupuzha,8.7401,76.8021
685609,Pandipara,Idukki,Udumbanchola,9.2946,76.7223
685609,Thankamany,Idukki,Udumbanchola,9.2946,76.7223
685609,Prakash,Idukki,Udumbanchola,9.2946,76.7223
685609,Marigiri,Idukki,Udumbanchola,9.2946,76.7223
685608,Arikuzha,Idukki,Thodupuzha,8.7401,76.8021
685612,Pothamedu,Idukki,Devikulam,10.0711,77.0478
685609,Thopramkduy,Idukki,Udumbanchola,9.2946,76.7223
685609,Perumthotty,Idukki,Udumbanchola,9.2946,76.7223
685612,Munnar Colony,Idukki,Devikulam,10.0797,77.0551
685612,Edamalakudi,Idukki,Devikulam,10.0797,77.0551
685612,Munnar,Idukki,Devikulam,10.0882,77.0624
685612,Gudarle,Idukki,Devikulam,10.0797,77.0551
685612,Pallivasal Estate,Idukki,Devikulam,10.0797,77.0551
685613,Devikulam,Idukki,Devikulam,10.0648,77.1074
685612,Letchmi Estate,Idukki,Devikulam,10.0797,77.0551
685613,Panniar Estate,Idukki,Udumbanchola,10.0648,77.1074
685606,Alpara,Idukki,Thodupuzha,9.2451,76.6244
685614,Talliar,Idukki,Devikulam,10.0777,77.1209
685615,Sethuparvathipuram,Idukki,Devikulam,10.1279,77.2097
685613,Anayirankal,Idukki,Udumbanchola,10.0648,77.1074
685615,Kottakomboor,Idukki,Devikulam,10.1279,77.2097
685615,Koviloor,Idukki,Devikulam,10.1279,77.2097
685615,Ellapatti,Idukki,Devikulam,10.1279,77.2097
685616,Mattuppatti,Idukki,Devikulam,10.0777,77.1209
685616,Mattupatty ISP,Idukki,Devikulam,10.0777,77.1209
685618,Surianalle,Idukki,Udumbanchola,10.0365,77.1773
685618,Chinnakanal,Idukki,Udumbanchola,10.0365,77.1773
685618,Sinkukandam,Idukki,Udumbanchola,10.0365,77.1773
685619,Puthady,Idukki,Udumbanchola,10.0777,77.1209
685614,Chattamannar,Idukki,Devikulam,10.0777,77.1209
685619,Rajakumari south,Idukki,Udumbanchola,10.0777,77.1209
685619,Pethotty,Idukki,Udumbanchola,10.0777,77.1209
685619,Santhanpara,Idukki,Udumbanchola,10.0777,77.1209
685619,Vattappara,Idukki,Udumbanchola,10.0777,77.1209
685619,Khajanapara,Idukki,Udumbanchola,10.0777,77.1209
685619,Kulaparachal,Idukki,Udumbanchola,10.0777,77.1209
685619,Aruvilanchal,Idukki,Udumbanchola,10.0777,77.1209
685619,Poopara,Idukki,Udumbanchola,10.0777,77.1209
685619,Rajakumari,Idukki,Udumbanchola,10.0777,77.1209
685620,Michaelgiri,Idukki,Devikulam,10.2764,77.162
685619,Senapathy,Idukki,Udumbanchola,10.0777,77.1209
685620,Maraiyur,Idukki,Devikulam,10.2764,77.162
685620,Kanthallur,Idukki,Devikulam,10.2764,77.162
686513,Kuppakkayam,Idukki,Peerumade,9.5375,76.8852
685620,Pius Nagar,Idukki,Devikulam,10.2764,77.162
686513,Mundakayam east,Idukki,Peerumade,9.5375,76.8852
685620,Sahayagiri,Idukki,Devikulam,10.2764,77.162
686514,Mukkulam east,Idukki,Peerumade,9.6101,76.8889
686001,Kottayam HO,Kottayam,Kottayam,9.5951,76.4958
686001,Kottayam north,Kottayam,Kottayam,9.5951,76.4958
686002,Kottayam Collectorate,Kottayam,Kottayam,9.5951,76.4958
686001,Thirunakkara,Kottayam,Kottayam,9.5951,76.4958
686003,Kottayam west,Kottayam,Kottayam,9.5951,76.4958
686003,Veloor,Kottayam,Kottayam,9.5951,76.4958
686514,Mukkulam,Idukki,Peerumade,9.6118,76.8918
686004,Devalokam,Kottayam,Kottayam,9.5951,76.4958
686004,Muttambalam,Kottayam,Kottayam,9.5951,76.4958
686004,Parampuzha,Kottayam,Kottayam,9.5951,76.4958
686004,Kollad,Kottayam,Kottayam,9.5951,76.4958
686005,Kummanam,Kottayam,Kottayam,9.5951,76.4958
686005,Thazhathangady,Kottayam,Kottayam,9.5951,76.4958
686006,Nattassery S H Mount,Kottayam,Kottayam,9.5951,76.4958
686007,Pallom,Kottayam,Kottayam,9.5951,76.4958
686008,Gandhi Nagar,Kottayam,Kottayam,9.5951,76.4958
686008,Arpookara,Kottayam,Kottayam,9.5951,76.4958
686008,Arpookara east,Kottayam,Kottayam,9.5951,76.4958
686009,Rubber Board,Kottayam,Kottayam,9.5951,76.4958
686010,Vadavathoor,Kottayam,Kottayam,9.5634,76.528
686514,Wembly,Idukki,Peerumade,9.6101,76.8889
686008,Villoonni,Kottayam,Kottayam,9.5951,76.4958
686011,Eravinalloor,Kottayam,Kottayam,9.5,76.5333
686011,Thrikothamangalam,Kottayam,Kottayam,9.5,76.5333
686012,Poovanthuruthu GDSBO,Kottayam,Kottayam,9.5634,76.528
686012,Moolavattom,Kottayam,Kottayam,9.5634,76.528
686011,Puthupalli,Kottayam,Kottayam,9.5,76.5333
686013,Kottayam south,Kottayam,Kottayam,9.5634,76.528
686012,Pakkil,Kottayam,Kottayam,9.5634,76.528
686011,Payyappady,Kottayam,Kottayam,9.5,76.5333
686014,Olessa,Kottayam,Kottayam,9.5634,76.528
686013,Nattakom,Kottayam,Kottayam,9.5634,76.528
686015,Aymanam,Kottayam,Kottayam,9.6068,76.5005
686013,Mariappally,Kottayam,Kottayam,9.5634,76.528
686016,Perumbaikkad,Kottayam,Kottayam,9.5634,76.528
686016,Kumaranalloor,Kottayam,Kottayam,9.5634,76.528
686015,Pulikkuttissery,Kottayam,Kottayam,9.6068,76.5005
686017,Mariathuruthu,Kottayam,Kottayam,9.5634,76.528
686018,Manganam,Kottayam,Kottayam,9.5833,76.55
686017,Kudamaloor,Kottayam,Kottayam,9.5634,76.528
686019,Amayannur,Kottayam,Kottayam,9.5634,76.528
686019,Manarcaudu,Kottayam,Kottayam,9.5634,76.528
686019,Thiruvanchoor,Kottayam,Kottayam,9.5634,76.528
686019,Malam,Kottayam,Kottayam,9.5634,76.528
686020,Thiruvarppu,Kottayam,Kottayam,9.5713,76.5199
686020,Kiliroor north,Kottayam,Kottayam,9.5713,76.5199
686021,Pariyaram,Kottayam,Kottayam,9.5713,76.5199
686022,Chengalam south,Kottayam,Kottayam,9.5713,76.5199
686020,Kanjiram,Kottayam,Kottayam,9.5713,76.5199
686041,Malloossery,Kottayam,Kottayam,9.5713,76.5199
686101,Changanacherry HO,Kottayam,Changanacherry,9.6875,76.7789
686101,Changanacherry Market,Kottayam,Changanacherry,9.6875,76.7789
686101,Changanacherry College,Kottayam,Changanassery,9.6875,76.7789
686102,Fathimapuram,Kottayam,Changanassery,9.6875,76.7789
686014,Parippu,Kottayam,Kottayam,9.5634,76.528
686103,Ruby Nagar,Kottayam,Changanacherry,9.6875,76.7789
686104,Kurisummoodu,Kottayam,Changanacherry,9.6875,76.7789
686103,Vazhappally west,Kottayam,Changanassery,9.6875,76.7789
686104,Veroor,Kottayam,Changanassery,9.6875,76.7789
686102,Perunna,Kottayam,Changanassery,9.6875,76.7789
686105,Thrickodithanam,Kottayam,Changanacherry,9.6875,76.7789
686106,Changanacherry Industrial nagar,Kottayam,Changanassery,9.6875,76.7789
686106,Cheeranchira,Kottayam,Changanassery,9.6875,76.7789
686105,Kottamurickal,Kottayam,Changanassery,9.6875,76.7789
686122,Aruvithura,Kottayam,Meenachil,9.6875,76.7789
686102,Panachikavu,Kottayam,Changanassery,9.6875,76.7789
686123,Thidanad,Kottayam,Meenachil,9.6875,76.7789
686121,Erattupetta,Kottayam,Meenachil,9.6875,76.7789
686141,Vaikom HO,Kottayam,Vaikom,9.6875,76.7789
686143,Udayanapuram,Kottayam,Vaikom,9.6875,76.7789
686144,Vechoor,Kottayam,Vaikom,9.6875,76.7789
686143,Akkarapadom,Kottayam,Vaikom,9.6875,76.7789
686144,Ambika Market,Kottayam,Vaikom,9.6875,76.7789
686146,Padinjarekkara,Kottayam,Voikom,9.6875,76.7789
686146,Ayyarkulangara,Kottayam,Vaikom,9.6875,76.7789
686146,Vaikom Thekkenada,Kottayam,Vaikom,9.6875,76.7789
686501,Velloor,Kottayam,Kottayam,9.5566,76.7342
686144,Kudavechoor,Kottayam,Vaikom,9.6875,76.7789
686501,Areeparampu,Kottayam,Kottayam,9.5566,76.7342
686502,Pampady,Kottayam,Kottayam,9.5667,76.6667
686502,Lakkattoor,Kottayam,Kottayam,9.5691,76.6639
686502,Pothenpuram,Kottayam,Kottayam,9.5691,76.6639
686146,Vaikaprayar,Kottayam,Vaikom,9.6875,76.7789
686121,Nadackal,Kottayam,Meenachil,9.6875,76.7789
686502,Kothala,Kottayam,Kottayam,9.5715,76.6612
686502,Kooropada,Kottayam,Kottayam,9.5691,76.6639
686502,Suryanarayana Puram,Kottayam,Kottayam,9.5691,76.6639
686503,Moozhoor,Kottayam,Kottayam,9.5566,76.7342
686503,Anikad west,Kottayam,Kottayam,9.5566,76.7342
686503,Anikad east,Kottayam,Kottayam,9.5566,76.7342
686503,Kalloorkulam,Kottayam,Kottayam,9.5566,76.7342
686503,Elampally,Kottayam,Kottayam,9.5566,76.7342
686503,Manalunkal,Kottayam,Kottayam,9.5566,76.7342
686505,Theerthapadapuram,Kottayam,Changanassery,9.5566,76.7342
686503,Anikad,Kottayam,Kottayam,9.5566,76.7342
686503,Aruvikuzhy,Kottayam,Kottayam,9.5566,76.7342
686504,Vazhoor,Kottayam,Changanacherry,9.5597,76.7056
686504,Vazhoor east,Kottayam,Changanassery,9.5597,76.7056
686506,Mannarakayam,Kottayam,Kanjirappally,9.56,76.75
686506,Ponkunnam Court,Kottayam,Kanjirappally,9.56,76.75
686502,Pangada,Kottayam,Kottayam,9.5691,76.6639
686506,Ponkunnam,Kottayam,Kanjirappally,9.56,76.75
686506,Kanjirapally west,Kottayam,Kanjirappally,9.56,76.75
686506,Chennakunnu,Kottayam,Kanjirapally,9.56,76.75
686506,Thampalakkad,Kottayam,Kanjirappally,9.56,76.75
686507,Kanjirapally HO,Kottayam,Kanjirappally,9.5566,76.7342
686508,Anakkal,Kottayam,Kanjirapally,9.5981,76.7762
686508,Kappadu,Kottayam,Kanjirappally,9.5981,76.7762
686508,Kalaketty,Kottayam,Kanjirappally,9.5981,76.7762
686508,Vanchimala,Kottayam,Kanjirappally,9.5981,76.7762
686506,Nariyanani,Kottayam,Kanjirappally,9.56,76.75
686508,Chemmalamattom,Kottayam,Meenachil,9.5981,76.7762
686508,Chettuthode,Kottayam,Meenachil,9.5981,76.7762
686509,Kannimala,Kottayam,Kanjirappally,9.4836,76.8454
686509,Kuruvammoozhy,Kottayam,Kanjirappally,9.4836,76.8454
686509,Kanakapalam,Kottayam,Kanjirappally,9.4836,76.8454
686510,Mukkoottuthara,Kottayam,Kanjirappally,9.4495,76.8748
686509,Prpose,Kottayam,Kanjirappally,9.4836,76.8454
686510,Kanamala,Kottayam,Kanjirappally,9.4495,76.8748
686510,Muttappally,Kottayam,Kanjirappally,9.4495,76.8748
686510,Edakadathy,Kottayam,Kanjirappally,9.4495,76.8748
686510,Pampavally north,Kottayam,Kottayam,9.4495,76.8748
686512,Edakkunnam,Kottayam,Kanjirappally,9.5424,76.8406
686512,Urakkanadu,Kottayam,Kanjirappally,9.5424,76.8406
686512,Vengathanam,Kottayam,Kanjirappally,9.5424,76.8406
686510,Venkurinji,Kottayam,Kanjirapally,9.4495,76.8748
686512,Inchiyani,Kottayam,Kanjirappally,9.5424,76.8406
686509,Erumely,Kottayam,Kanjirapally,9.4836,76.8454
686512,Chittadi,Kottayam,Kanjirapally,9.5424,76.8406
686513,Punchavayal,Kottayam,Kanjirappally,9.6371,76.6509
686512,Parathode,Kottayam,Kanjirappally,9.5424,76.8406
686513,Karinilam,Kottayam,Kanjirappally,9.5375,76.8852
686513,Rajendraprasad Colony,Kottayam,Kanjirappally,9.5375,76.8852
686514,Koottickal,Kottayam,Kanjirapally,9.5864,76.8856
686513,Mundakayam,Kottayam,Kanjirapally,9.5375,76.8852
686513,Koruthode,Kottayam,Kanjirappally,9.5375,76.8852
686514,Velanilam,Kottayam,Kanjirappally,9.6101,76.8889
686514,Parathanam,Kottayam,Kanjirappally,9.6101,76.8889
686513,Madukka,Kottayam,Kanjirappally,9.5375,76.8852
686514,Elamkadu,Kottayam,Kanjirappally,9.6101,76.8889
686515,Pulickakavala,Kottayam,Changanassery,9.5416,76.6986
686515,Kanam,Kottayam,Changanassery,9.5416,76.6986
686514,Yendayar,Kottayam,Kanjirappally,9.632,76.8894
686516,Meenadom,Kottayam,Kottayam,9.5573,76.8523
686514,Thalumkal,Kottayam,Kanjirappally,9.6101,76.8889
686517,Chakompathal,Kottayam,Changanassery,9.5573,76.8523
686518,Panachepally,Kottayam,Kanjirappally,9.5573,76.8523
686518,Koovapally,Kottayam,Kanjirapally,9.5573,76.8523
686518,Vizhikithode,Kottayam,Kanjirappally,9.5573,76.8523
686518,Palampra,Kottayam,Kanjirappally,9.5573,76.8523
686519,Thekkethukavala,Kottayam,Kanjirappally,9.5573,76.8523
686519,Chirakadavu Centre,Kottayam,Kanjirappally,9.5573,76.8523
686516,Vattakunnu,Kottayam,Kottayam,9.5573,76.8523
686520,Chirakadavu,Kottayam,Kanjirappally,9.5449,76.7695
686519,Kavumbhagom,Kottayam,Kanjirappally,9.5573,76.8523
686521,Pampady south,Kottayam,Kottayam,9.5715,76.7497
686520,Pazhayidom,Kottayam,Kanjirappally,9.5449,76.7695
686520,Chenappady,Kottayam,Kanjirappally,9.5449,76.7695
686531,Chingavanam,Kottayam,Changanacherry,9.5079,76.5379
686520,Chirakadavu east,Kottayam,Kanjirappally,9.5449,76.7695
686532,Kurichy,Kottayam,Changanassery,9.5079,76.5379
686522,Panamattom,Kottayam,Kanjirappally,9.5982,76.7299
686532,Pathamuttom,Kottayam,Changanassery,9.5079,76.5379
686532,Sachivothamapuram,Kottayam,Changanacherry,9.5079,76.5379
686533,Kuzhimattom,Kottayam,Kottayam,9.5138,76.5375
686533,Channanikadu,Kottayam,Kottayam,9.5138,76.5375
686535,Ithithanam,Kottayam,Changanassery,9.5079,76.5379
686521,Poothakuzhy,Kottayam,Kottayam,9.5715,76.7497
686535,Malakunnam,Kottayam,Changanassery,9.5079,76.5379
686536,Kurumpanadom,Kottayam,Changanassery,9.5079,76.5379
686536,Mammoodu,Kottayam,Changanassery,9.5079,76.5379
686535,Thuruthy,Kottayam,Changanassery,9.5079,76.5379
686536,Perumpanachy,Kottayam,Changanassery,9.5079,76.5379
686537,Pallickachirakavala,Kottayam,Changanacherry,9.5079,76.5379
686538,Puthenchantha,Kottayam,Changanassery,9.5135,76.5697
686538,Vakathanam south,Kottayam,Changanassery,9.5135,76.5697
686538,Vakathanam,Kottayam,Changanacherry,9.5135,76.5697
686538,Ponganthanam,Kottayam,Changanassery,9.5135,76.5697
686539,Umbidi,Kottayam,Changanassery,9.5079,76.5379
686538,Nalunnackal,Kottayam,Changanassery,9.5135,76.5697
686522,Koorali,Kottayam,Kanjirapally,9.5982,76.7299
686539,Thottakadu,Kottayam,Changanacherry,9.5079,76.5379
686539,Thottackad west,Kottayam,Changanassery,9.5079,76.5379
686540,Karukachal,Kottayam,Changanacherry,9.5,76.6333
686539,Eravuchira,Kottayam,Changanassery,9.5079,76.5379
686541,Kangazha,Kottayam,Changanacherry,9.5167,76.7
686540,Chelacompu,Kottayam,Changanassery,9.5,76.6333
686541,Kadayanickad,Kottayam,Changanassery,9.5167,76.7
686540,Koothrappally,Kottayam,Changanassery,9.5,76.6333
686541,Thazhathuvadakara,Kottayam,Changanassery,9.5167,76.7
686541,Edayarickapuzha,Kottayam,Changanassery,9.5167,76.7
686540,Champakara,Kottayam,Changanassery,9.5,76.6333
686541,Kulathoorprayar,Kottayam,Changanassery,9.5167,76.7
686542,Manthuruthy,Kottayam,Changanassery,9.5,76.6944
686541,Vellavoor,Kottayam,Changanassery,9.5167,76.7
686541,Mundathanam,Kottayam,Changanassery,9.5167,76.7
686542,Nedumkunnam,Kottayam,Changanacherry,9.5078,76.6600
686543,Cheruvally,Kottayam,Changanacherry,9.4833,76.75
686543,Manimala,Kottayam,Changanacherry,9.4833,76.75
686543,Erathuvadakara,Kottayam,Changanassery,9.4833,76.75
686544,Karikkattoor,Kottayam,Kanjirapally,9.4854,76.6944
686542,Nedumanny,Kottayam,Changanassery,9.5,76.6944
686544,Mukkada,Kottayam,Kanjirappally,9.6371,76.6509
686544,Karikkattoor Centre,Kottayam,Kanjirappally,9.5,76.6944
686544,Pulikkallu,Kottayam,Kanjirappally,9.5,76.6944
686544,Ponthenpuzha,Kottayam,Kanjirappally,9.5,76.6944
686544,Poovatholi,Kottayam,Kanjirappally,9.5,76.6944
686545,Nedungadappally,Kottayam,Changanassery,9.5,76.6944
686546,Amara,Kottayam,Changanassery,9.5,76.6944
686544,Alapra,Kottayam,Kanjirappally,9.5,76.6944
686545,Santhipuram,Kottayam,Changanassery,9.5,76.6944
686555,Kanjirappara,Kottayam,Changanassery,9.5557,76.7133
686546,Madappally,Kottayam,Changanacherry,9.5,76.6944
686560,Priyadarsini Hills,Kottayam,Kottayam,9.6,76.4333
686548,Nalukody,Kottayam,Changanassery,9.5,76.6944
686555,Devagiri,Kottayam,Changanassery,9.5557,76.7133
686562,Sreekantamangalam,Kottayam,Kottayam,9.6,76.4333
686563,Cheepunkal,Kottayam,Kottayam,9.6,76.4333
686562,Athirampuzha,Kottayam,Kottayam,9.6,76.4333
686563,Kumarakom,Kottayam,Kottayam,9.6,76.4333
686563,Kumarakom south,Kottayam,Kottayam,9.6,76.4333
686563,Kumarakom east,Kottayam,Kottayam,9.6,76.4333
686561,Mannanam,Kottayam,Kottayam,9.6,76.4333
686563,Kumarakom north,Kottayam,Kottayam,9.6,76.4333
686564,Neerikkad,Kottayam,Kottayam,9.6,76.4333
686561,Amalagiri,Kottayam,Kottayam,9.6,76.4333
686564,Ayarkunnam,Kottayam,Kottayam,9.6,76.4333
686564,Kongandoor,Kottayam,Kottayam,9.6,76.4333
686564,Arumanur,Kottayam,Kottayam,9.6,76.4333
686564,Mattakkara,Kottayam,Kottayam,9.6,76.4333
686571,Kadaplamattom,Kottayam,Meenachil,9.7155,76.607
686571,Padinjattinkara,Kottayam,Meenachil,9.7155,76.607
686572,Kattachira,Kottayam,Meenachil,9.6371,76.6509
686564,Karimpani,Kottayam,Kottayam,9.6,76.4333
686572,Kidangoor,Kottayam,Meenachil,9.1584,76.5427
686573,Thodanal,Kottayam,Meenachil,9.633,76.679
686572,Kummannoor,Kottayam,Meenachil,9.1584,76.5427
686564,Paduva,Kottayam,Kottayam,9.6,76.4333
686573,Mutholi,Kottayam,Meenachil,9.633,76.679
686573,Puliyannoor,Kottayam,Meenachil,9.633,76.679
686573,Kozhuvanal,Kottayam,Meenachil,9.633,76.679
686574,Ponand-karur,Kottayam,Meenachil,9.633,76.679
686574,Arunapuram,Kottayam,Meenachil,9.633,76.679
686574,Chakkampuzha,Kottayam,Meenachil,9.633,76.679
686574,Edanad,Kottayam,Meenachil,9.633,76.679
686574,Kadappattoor,Kottayam,Meenachil,9.633,76.679
686574,Mundankal,Kottayam,Meenachil,9.633,76.679
686574,Kizhathadiyur,Kottayam,Meenachil,9.633,76.679
686573,Mevada,Kottayam,Meenachil,9.633,76.679
686574,Nechipuzhoor,Kottayam,Meenachil,9.633,76.679
686575,Palai HO,Kottayam,Meenachil,9.633,76.679
686574,Vallichira,Kottayam,Meenachil,9.633,76.679
686576,Ramapuram,Kottayam,Meenachil,9.7997,76.6623
686574,Velliappally,Kottayam,Meenachil,9.633,76.679
686575,Palai Market Junction,Kottayam,Meenachil,9.633,76.679
686576,Koodapalam,Kottayam,Meenachil,9.7997,76.6623
686576,Kizhathiri,Kottayam,Meenachil,9.7997,76.6623
686576,Ramapuram Bazar,Kottayam,Meenachil,9.7997,76.6623
686576,Mediri,Kottayam,Meenachil,9.7997,76.6623
686576,Kurinji,Kottayam,Meenachil,9.7997,76.6623
686576,Amanakara,Kottayam,Meenachil,9.7997,76.6623
686577,Madukkakunnu,Kottayam,Kanjirappally,9.633,76.679
686577,Elikulam,Kottayam,Meenachil,9.633,76.679
686575,Pala Town,Kottayam,Meenachil,9.633,76.679
686577,Njandupara,Kottayam,Kanjirappally,9.633,76.679
686577,Mallikassery,Kottayam,Meenachil,9.633,76.679
686577,Meenachil,Kottayam,Meenachil,9.633,76.679
686576,Idiyanal,Kottayam,Meenachil,9.7997,76.6623
686578,Bharananganam,Kottayam,Meenachil,9.697,76.7241
686577,Poovarani,Kottayam,Meenachil,9.633,76.679
686578,Idamattom,Kottayam,Meenachil,9.697,76.7241
686578,Poovathode,Kottayam,Meenachil,9.697,76.7241
686578,Ampara Nirappel,Kottayam,Meenachil,9.697,76.7241
686578,Melampara,Kottayam,Meenachil,9.697,76.7241
686578,Kizhaparayar,Kottayam,Meenachil,9.697,76.7241
686579,Plassanal,Kottayam,Meenachil,9.7074,76.7616
686579,Kalathukadavu,Kottayam,Meenachil,9.7202,76.7764
686579,Anjoottimangalam,Kottayam,Meenachil,9.7138,76.769
686578,Edappady,Kottayam,Meenachil,9.697,76.7241
686579,Choondacherry,Kottayam,Meenachil,9.7138,76.769
686579,Nariayanganam,Kottayam,Meenachil,9.7138,76.769
686580,Thalanad,Kottayam,Meenachil,9.7034,76.8128
686580,Velathusseri,Kottayam,Meenachil,9.7034,76.8128
686580,Vellikulam,Kottayam,Meenachil,9.7034,76.8128
686580,Teekoy,Kottayam,Meenachil,9.7034,76.8128
686580,Adukkam,Kottayam,Meenachil,9.7034,76.8128
686582,Peringalam,Kottayam,Meenachil,9.6371,76.6509
686582,Pathampuzha,Kottayam,Meenachil,9.4741,76.6794
686582,Kaipally,Kottayam,Meenachil,9.4741,76.6794
686582,Adivaram,Kottayam,Meenachil,9.4741,76.6794
686582,Cholathadom,Kottayam,Meenachil,9.4741,76.6794
686582,Kunnonni,Kottayam,Meenachil,9.4741,76.6794
686582,Poonjar Thekkekara,Kottayam,Meenachil,9.4741,76.6794
686583,Kidangoor south,Kottayam,Meenachil,9.4741,76.6794
686581,Chennad,Kottayam,Meenachil,9.4741,76.6794
686583,Punnathura,Kottayam,Kottayam,9.4741,76.6794
686584,Kezhuvankulam,Kottayam,Meenachil,9.4741,76.6794
686584,Cherpunkal,Kottayam,Meenachil,9.4741,76.6794
686584,Chempilavu,Kottayam,Meenachil,9.4741,76.6794
686585,Chengalam,Kottayam,Kottayam,9.5966,76.4678
686585,Kanjiramattom,Kottayam,Kottayam,9.5966,76.4678
686586,Moonnilavu,Kottayam,Meenachil,9.4741,76.6794
686586,Erumapramattom,Kottayam,Meenachil,9.4741,76.6794
686587,Vattukulam,Kottayam,Meenachil,9.1223,76.7576
686581,Poonjar,Kottayam,Meenachil,9.4741,76.6794
686587,Vayala,Kottayam,Meenachil,9.6371,76.6509
686586,Chovvur,Kottayam,Meenachil,9.4741,76.6794
686587,Elakad,Kottayam,Meenachil,9.1223,76.7576
686587,Kudalloor,Kottayam,Meenachil,9.1223,76.7576
686601,Moozhikulangara,Kottayam,Kottayam,9.6851,76.5057
686601,Neendoor,Kottayam,Kottayam,9.6851,76.5057
686602,Onamthuruthu,Kottayam,Kottayam,9.6664,76.5047
686586,Mechal,Kottayam,Meenachil,9.4741,76.6794
686602,Kaipuzha,Kottayam,Kottayam,9.6664,76.5047
686603,Manjoor,Kottayam,Vaikom,9.7499,76.4428
686603,Chamakala,Kottayam,Vaikom,9.7499,76.4428
686603,Kuruppamthara,Kottayam,Vaikom,9.7499,76.4428
686604,Kaduthuruthy,Kottayam,Vaikom,9.75,76.5
686603,Manjoor south,Kottayam,Vaikom,9.7499,76.4428
686604,Arunoottimangalam,Kottayam,Vaikom,9.75,76.5
686603,Kanjirathanam,Kottayam,Vaikom,9.7499,76.4428
686605,Thalayolaparambu,Kottayam,Vaikom,9.7782,76.4533
686605,Edavattom,Kottayam,Vaikom,9.779,76.4503
686605,Midayikunnu,Kottayam,Vaikom,9.779,76.4503
686605,Karipadom,Kottayam,Vaikom,9.779,76.4503
686604,Poozhikole,Kottayam,Vaikom,9.75,76.5
686605,Vadayar,Kottayam,Vaikom,9.7797,76.4472
686606,ThirumaniVenkita,Puram,Kottayam,9.7261,76.4065
686605,Vadakara,Thalayolaparabu,Kottayam,9.779,76.4503
686605,Irumpayam,Kottayam,Vaikom,9.779,76.4503
686605,Brahmamangalam,Kottayam,Vaikom,9.779,76.4503
686606,Chemmanathukara,Kottayam,Vaikom,9.7261,76.4065
686607,Thalayazham,Kottayam,Vaikom,9.7119,76.4255
686606,Pallippurathussery,Kottayam,Vaikom,9.7261,76.4065
686607,Thottakom,Kottayam,Vaikom,9.7119,76.4255
686608,Chempu,Kottayam,Vaikom,9.8128,76.3909
686607,Kothavara,Kottayam,Vaikom,9.7119,76.4255
686608,Maravanthuruthu,Kottayam,Vaikom,9.7977,76.3956
686608,Kulasekharamangalam,Kottayam,Vaikom,9.7907,76.3988
686609,Mevelloor,Kottayam,Vaikom,9.7499,76.4428
686605,Keezhoor,Kottayam,Vaikom,9.779,76.4503
686610,Karikode,Kottayam,Vaikom,10.4995,76.2679
686611,Kallara,Kottayam,Vaikom,10.4995,76.2679
686608,Enadi,Kottayam,Vaikom,9.8004,76.3951
686610,Mulakulam south,Kottayam,Vaikom,10.4995,76.2679
686611,Perumthuruth,Kottayam,Vaikom,10.4995,76.2679
686611,Kallara south,Kottayam,Vaikom,10.4995,76.2679
686612,Vadakkenirappu,Kottayam,Vaikom,10.4995,76.2679
686611,Memuri,Kottayam,Vaikom,10.4995,76.2679
686612,Kattampack,Kottayam,Vaikom,10.4995,76.2679
686613,Ayamkudy,Kottayam,Vaikom,10.4995,76.2679
686612,Njizhoor,Kottayam,Vaikom,10.4995,76.2679
686612,Thiruvampady BO,Kottayam,Vaikom,10.4995,76.2679
686613,Muttuchira,Kottayam,Vaikom,10.4995,76.2679
686613,Eravimangalam,Kottayam,Vaikom,9.6371,76.6509
686613,Ezhumanthuruth,Kottayam,Vaikom,10.4995,76.2679
686613,Kappumthala,Kottayam,Vaikom,10.4995,76.2679
686616,Newsprint Nagar,Kottayam,Vaikom,10.4995,76.2679
686630,Thellakom,Kottayam,Kottayam,9.669,76.5592
686631,Kottakkapuram,Kottayam,Kottayam,9.669,76.5592
686631,Ettumanur,Kottayam,Kottayam,9.669,76.5592
686631,Pattithanam,Kottayam,Kottayam,9.669,76.5592
686631,Ettumanur Junction,Kottayam,Kottayam,9.669,76.5592
686631,Punnathura west,Kottayam,Kottayam,9.669,76.5592
686631,Vettimukal,Kottayam,Kottayam,9.669,76.5592
686632,Kothanallur,Kottayam,Meenachil,9.669,76.5592
686632,Kurumulloor,Kottayam,Meenachil,9.669,76.5592
